name,lat,lng,status
BUWAYB_315E301N_S_EGYP,30.16955,31.57979,old
DHIMAR_443E145N_S_YEME,14.56364,44.3972,old
ینبع,null,null,null
TALLHUM_397E381N_S_AQUR,38.19784,39.75447,old
KHAYSAR_625E342N_S_KHUR,34.27292,62.58466,old
ودروه,null,null,null
SAHIH_601E361N_S_KHUR,36.10597,60.18929,old
SHALUS_514E366N_S_DAYL,36.60408,51.45535,old
RIBATHAJARIYYA_658E313N_S_SIJI,31.39074,65.88026,old
قرية جومة,null,null,null
QARYARUMMAN_528E293N_S_FARI,29.37477,52.80644,old
تيز مكران,null,null,null
كيس,null,null,null
مرجهينة,null,null,null
له,null,null,null
عجلة,null,null,null
SIRJAN_557E294N_R_KIRM,29.46102,55.74854,old
BAMIYAN_678E348N_R_KHUR,34.84737,67.80206,old
داور,null,null,null
NUZWAR_593E420N_S_TRAN,42.00196,59.39815,old
ذات السلاسل,null,null,null
قرية جويم,null,null,null
SALILA_412E243N_S_JAZI,24.34402,41.22235,old
BARZAND_478E389N_S_RIHA,38.96621,47.85286,old
برزيان,null,null,null
خوار الرى,null,null,null
ALHAN_440E148N_R_YEME,14.80399,44.07982,old
SIB_448E329N_S_IRAQ,32.97916,44.8461,old
BIMAND_555E296N_S_KIRM,29.66254,55.59756,old
كفرسلام,null,null,null
FIRZIN_567E299N_S_KIRM,29.95407,56.77211,old
ARA_355E280N_S_JAZI,28.06253,35.57504,old
ASAK_496E307N_S_KHUZ,30.7313,49.69307,old
SHIRAZ_525E296N_S_FARI,29.61884,52.52867,old
تعاسير,null,null,null
قصر الدرق,null,null,null
KHUNAN_455E413N_S_RIHA,41.39027,45.50578,old
MASDAQAN_498E350N_S_JIBA,35.06107,49.85406,old
هرمز,null,null,null
SADA_437E169N_S_YEME,16.9453,43.76442,old
كراباذ,null,null,null
أوزكند,null,null,null
JUBBAWSAJ_273E310N_S_BARQ,31.04479,27.30318,old
السكير,null,null,null
KUFA_443E320N_S_IRAQ,32.03808,44.39355,old
يحيى اباذ,null,null,null
TIRAM_498E313N_S_KHUZ,31.39156,49.82612,old
رزمانان,null,null,null
KARB_542E282N_S_FARI,28.26649,54.21531,old
الجسر المحترق,null,null,null
KHAYSAR_673E324N_S_SIJI,32.4844,67.33448,old
DAYRAQUL_449E329N_S_IRAQ,32.91181,44.9846,old
سقيا بنى غفار,null,null,null
BAYLAMAK_547E378N_S_DAYL,37.88855,54.72705,old
QASRAIN_524E308N_S_FARI,30.82066,52.44521,old
JARBADHAQAN_502E333N_S_JIBA,33.3812,50.29276,old
KURAN_528E277N_S_FARI,27.76342,52.86193,old
الاسحاقية,null,null,null
MADINA_396E244N_S_JAZI,24.47782,39.60908,old
سبخة منهوسا,null,null,null
شغب,null,null,null
SHAMAKHIYYA_486E406N_S_RIHA,40.67871,48.68505,old
TANAS_013E364N_S_MAGH,36.49038,1.37563,old
KHASH_705E410N_S_TRAN,41.02958,70.53285,old
KHUWAR_524E352N_S_DAYL,35.26209,52.40859,old
TURABA_416E212N_S_JAZI,21.25283,41.6403,old
QASRATISH_181E305N_S_BARQ,30.54115,18.19751,old
HARA_621E343N_R_KHUR,34.33419,62.15235,old
KHUWI_449E385N_S_RIHA,38.5865,44.99055,old
RASDUNYA_537E300N_S_FARI,30.00577,53.78841,old
بوراب,null,null,null
BAYTMAQDIS_352E317N_S_SHAM,31.77768,35.20345,old
قناة سرى,null,null,null
جيحون,null,null,null
JAFARABADH_518E311N_S_FARI,31.19326,51.81266,old
یحصب,null,null,null
GHAZNA_684E335N_R_SIJI,33.56409,68.40733,old
قصر الفيل,null,null,null
SHAWAGHAR_683E432N_S_TRAN,43.25,68.3157,old
سرى شهر,null,null,null
JURJIR_321E309N_S_EGYP,30.91373,32.19454,old
الحدادية,null,null,null
TARAZ_714E428N_S_TRAN,42.83695,71.44044,old
KISHSH_668E390N_R_TRAN,39.03102,66.84071,old
جبل طارق,null,null,null
GHARWA_498E315N_S_KHUZ,31.54027,49.89724,old
SHIBAM_485E159N_S_YEME,15.92483,48.57208,old
QARYAUYUN_355E333N_S_SHAM,33.36423,35.56778,old
TABARQA_088E369N_S_MAGH,36.91556,8.81185,old
SAYLAHIN_440E334N_S_IRAQ,33.41382,44.06385,old
بستان بنى عامر,null,null,null
قرية جرا,null,null,null
لاه وكره,null,null,null
QANDABIL_674E286N_S_SIND,28.62665,67.48191,old
باغلى,null,null,null
ANJIRA_544E321N_S_MAFA,32.14014,54.41329,old
الملتان,null,null,null
البنك,null,null,null
MAS_519E314N_O_FARI,31.44454,51.91938,old
SARIYA_531E365N_S_RIHA,36.53215,53.11807,old
RUDHA_497E351N_S_JIBA,35.10371,49.791,old
ARDHAKHUSHMITHAN_602E416N_S_TRAN,41.64105,60.2021,old
ترمذ,null,null,null
الفعونية,null,null,null
BADAH_499E312N_S_KHUZ,31.29164,49.96262,old
ZARAND_565E308N_S_KIRM,30.82737,56.59714,old
SATIF_054E361N_S_MAGH,36.15863,5.4076,old
BADHAKHSHAN_707E375N_R_KHUR,37.59609,70.79525,old
ZANBUQ_619E309N_S_SIJI,30.99252,61.91899,old
شروراح,null,null,null
أزر سابور,null,null,null
SARUZAN_621E311N_S_SIJI,31.14385,62.17057,old
RADHAKAN_589E368N_S_KHUR,36.81951,58.96653,old
ZAMAKHSHAR_597E422N_S_TRAN,42.21861,59.71005,old
UBULLA_478E304N_S_IRAQ,30.49692,47.83555,old
بسابك,null,null,null
ARDABIL_483E382N_S_RIHA,38.23604,48.30651,old
نوزكات,null,null,null
RIBATAMIR_547E375N_S_DAYL,37.58399,54.76443,old
السقیا,null,null,null
ذات العشر,null,null,null
QURH_379E265N_S_JAZI,26.55412,37.99288,old
DARIZ_515E296N_S_FARI,29.66188,51.54129,old
LUR_483E325N_R_KHUZ,32.53782,48.30291,old
MALAZKIRD_425E391N_S_AQUR,39.1437,42.55713,old
سبداست,null,null,null
JURJAN_552E371N_R_DAYL,37.19091,55.206,old
موخكان,null,null,null
RAKAN_527E297N_S_FARI,29.7751,52.74824,old
KURDAKAN_556E297N_S_KIRM,29.79365,55.67825,old
كوفى,null,null,null
DHATIRQ_404E216N_S_JAZI,21.62677,40.42853,old
نريز,null,null,null
MAMATIR_527E365N_S_DAYL,36.51713,52.74659,old
THALABIYYA_431E282N_S_BADI,28.29472,43.16528,old
MALIN_650E368N_S_KHUR,36.81403,65.07649,old
SALA_354E278N_S_JAZI,27.85039,35.41578,old
DIZAK_622E273N_S_SIND,27.36457,62.26752,old
قصر عمرو,null,null,null
KHANNAB_567E298N_S_KIRM,29.85672,56.71727,old
BABABWAB_483E420N_S_RIHA,42.04308,48.30854,old
ARIQA_437E173N_S_YEME,17.31174,43.71306,old
جسر شاغر,null,null,null
SARANDIB_808E076N_R_SIND,7.60759,80.81976,old
جبل بيستون,null,null,null
بردر,null,null,null
البیضاء,null,null,null
فرخان,null,null,null
DIHUSHTURAN_557E303N_S_FARI,30.31412,55.70689,old
روزوند,null,null,null
BUST_643E313N_R_SIJI,31.39108,64.39078,old
BADLIS_421E383N_S_AQUR,38.3955,42.13266,old
البحیرة,null,null,null
YAFA_347E320N_S_SHAM,32.06237,34.75362,old
رباط جرا,null,null,null
زردوخ بريدا,null,null,null
BAZIR_498E316N_S_KHUZ,31.6409,49.89265,old
KHARRARA_519E300N_S_FARI,30.04859,51.94541,old
JARKAN_517E300N_S_FARI,30.09815,51.78402,old
تاكنست,null,null,null
MAH_522E280N_S_FARI,28.05331,52.2805,old
BARQA_208E323N_R_BARQ,32.37576,20.84475,old
DINAWAR_474E346N_S_JIBA,34.60195,47.49055,old
QARMASIN_470E343N_S_JIBA,34.32388,47.09845,old
KALIF_663E373N_S_TRAN,37.37958,66.31581,old
KAFARTAB_366E355N_S_SHAM,35.50744,36.61239,old
RAMHURMUZ_496E312N_R_KHUZ,31.28576,49.60131,old
ههههه,null,null,null
BALKHAB_478E393N_S_RIHA,39.34245,47.82733,old
QASRQAND_607E262N_S_SIND,26.29231,60.71473,old
JUBBHAMMAD_632E385N_S_KHUR,38.58258,63.20339,old
مالن كواخرز,null,null,null
بيلمان,null,null,null
WARTHAN_476E395N_S_RIHA,39.56659,47.64257,old
TIKHFA_430E249N_S_JAZI,24.95296,43.01192,old
نمخكن,null,null,null
RIBATSARAB_663E318N_S_SIJI,31.85842,66.38343,old
الخان,null,null,null
نشديغن/رباط؟؟؟,null,null,null
ASFAQA_622E262N_S_SIND,26.24757,62.20454,old
RAYY_515E356N_S_JIBA,35.62754,51.50831,old
ASRAB_637E358N_S_KHUR,35.81599,63.76323,old
رائين,null,null,null
دزاوند,null,null,null
ارجان,null,null,null
JASIM_360E329N_S_SHAM,32.98099,36.04321,old
بنكث الشاش,null,null,null
TAMISHA_540E367N_S_DAYL,36.7312,54.05573,old
أرجان,null,null,null
ABTIA_500E336N_S_JIBA,33.62812,50.05422,old
JIYADSAGHIR_239E319N_S_BARQ,31.99027,23.96719,old
FUTUQ_412E214N_S_JAZI,21.44752,41.28101,old
ZARMAN_666E397N_S_TRAN,39.7739,66.63169,old
KHAYM_395E223N_S_JAZI,22.38571,39.56795,old
QURIYA_065W399N_S_ANDA,39.9627,-6.55006,old
MIKNASA_055W339N_S_MAGH,33.91455,-5.56626,old
يونان,null,null,null
خنكل اباذ,null,null,null
BAQIA_373E322N_S_BADI,32.21167,37.32662,old
AWA_505E346N_S_JIBA,34.68541,50.54227,old
كاث,null,null,null
MAZARII_430E366N_S_AQUR,36.63683,43.055,old
QARYABIDH_531E306N_S_FARI,30.63942,53.18449,old
ساباط,null,null,null
DARAQAN_487E334N_S_JIBA,33.44757,48.7573,old
BALANSIYYA_004W394N_S_ANDA,39.43516,-0.41486,old
DANDANAQAN_616E372N_S_KHUR,37.27393,61.65152,old
NIR_479E380N_S_RIHA,38.02656,47.9913,old
MAHALLAQAYYASIN_668E374N_S_TRAN,37.44577,66.8817,old
MAYANIJ_477E374N_S_RIHA,37.40341,47.74052,old
MADHAR_678E353N_S_KHUR,35.38044,67.85287,old
MARJ_462E343N_S_JIBA,34.30577,46.22379,old
المعلاة,null,null,null
الراس العین,null,null,null
YAHUDIYYATAYN_177E307N_S_BARQ,30.77615,17.72231,old
البق,null,null,null
RUHA_388E371N_S_AQUR,37.1497,38.82122,old
السمينة,null,null,null
JARMJUWI_540E359N_S_DAYL,35.97336,54.04249,old
ديمس,null,null,null
QUSDAR_665E277N_S_SIND,27.7765,66.59495,old
ARJIKUK_014W352N_S_MAGH,35.28205,-1.45702,old
صامغر,null,null,null
HAMA_367E351N_S_SHAM,35.12587,36.76872,old
AMMAN_359E319N_S_SHAM,31.93113,35.91903,old
درهفان,null,null,null
DARIYAN_529E295N_S_FARI,29.54062,52.92548,old
SURT_166E310N_S_BARQ,31.09917,16.60839,old
WADIHIJARA_031W406N_S_ANDA,40.6491,-3.15111,old
وز,null,null,null
ZABADANI_360E337N_S_SHAM,33.73115,36.08756,old
منخوس,null,null,null
MAGHMADASH_162E311N_S_BARQ,31.19302,16.22169,old
دير النصارى,null,null,null
الديمر,null,null,null
ZAWAR_568E312N_S_KIRM,31.24891,56.87568,old
JUDDA_391E214N_S_JAZI,21.46201,39.1779,old
NASAFAN_448E140N_R_YEME,14.02916,44.8432,old
BASINNA_483E319N_S_KHUZ,31.99567,48.30405,old
خاره,null,null,null
KHABARAN_498E309N_S_KHUZ,30.96763,49.80777,old
السرحتین,null,null,null
NUMANIYYA_454E325N_S_IRAQ,32.59694,45.4265,old
KAHLAN_448E139N_R_YEME,13.96335,44.85637,old
نفرة,null,null,null
MURJAN_556E363N_S_DAYL,36.39341,55.67094,old
MALLAHA_593E355N_S_KHUR,35.53664,59.36352,old
v,null,null,null
دره,null,null,null
حصن صاعس,null,null,null
QARYAMILH_526E352N_S_DAYL,35.26209,52.636,old
RIBATKARUDIN_631E313N_S_SIJI,31.38151,63.14407,old
SHARAFDHUNAML_351E289N_S_JAZI,28.9426,35.19783,old
بيت سرعا,null,null,null
ملحة,null,null,null
الغاضرة,null,null,null
MALATIN_383E383N_S_AQUR,38.35806,38.35767,old
LAJJUN_352E326N_S_SHAM,32.60823,35.27017,old
كلنا,null,null,null
الراشدية,null,null,null
BALKH_668E367N_R_KHUR,36.78497,66.88305,old
BISTAM_550E364N_S_DAYL,36.45952,55.07205,old
أندرابة,null,null,null
ISHBILIYYA_059W374N_S_ANDA,37.4079,-5.96199,old
KUSWA_362E333N_S_SHAM,33.35826,36.23184,old
FURAT_383E358N_W_SHAM,35.81449,38.38504,old
BARDHAA_472E404N_S_RIHA,40.45334,47.23624,old
اسناخ,null,null,null
MALAYAKIRD_602E354N_S_KHUR,35.4167,60.29878,old
HIMS_367E347N_S_SHAM,34.73793,36.72425,old
ZIRADABADH_553E366N_S_DAYL,36.65798,55.30802,old
KHUTTAL_697E379N_R_TRAN,37.94076,69.75285,old
قلعة يونس,null,null,null
SAWA_504E349N_S_JIBA,34.97799,50.42711,old
إسبيدروذ,null,null,null
RIWAND_583E361N_S_KHUR,36.18583,58.36115,old
BASHAN_623E342N_S_KHUR,34.28751,62.37698,old
رباط البارد,null,null,null
قلعة المجوس,null,null,null
QALANSUWA_349E322N_S_SHAM,32.29512,34.98155,old
أسبيذدشت,null,null,null
المسدودة,null,null,null
THAMANIN_426E373N_S_AQUR,37.31295,42.64158,old
DABUSIYA_660E399N_S_TRAN,39.93282,66.0174,old
الأرد,null,null,null
DALIYA_407E347N_S_AQUR,34.71355,40.74111,old
TIB_473E322N_S_IRAQ,32.22674,47.30428,old
السوس الأدنى,null,null,null
MANDAM_488E310N_S_KHUZ,31.02269,48.881,old
TAZAR_464E341N_S_JIBA,34.16749,46.4404,old
موضع بغراخاقان,null,null,null
NAYSABUR_587E361N_R_KHUR,36.12138,58.79841,old
BAJARWAN_481E392N_R_RIHA,39.2256,48.12475,old
بشتر,null,null,null
عقبة الشهداء,null,null,null
DAWRAQ_489E308N_R_KHUZ,30.81069,48.92625,old
KARDAR_597E428N_S_TRAN,42.80533,59.79383,old
الزيز,null,null,null
KAHAMANDA_531E302N_S_FARI,30.2849,53.1975,old
JARNAN_396E379N_S_AQUR,37.92941,39.61765,old
الینسوعة,null,null,null
QALQATUS_466E402N_S_RIHA,40.20714,46.6459,old
حويران,null,null,null
SUS_482E322N_R_KHUZ,32.20166,48.26047,old
كنجر,null,null,null
JUHFA_391E226N_S_JAZI,22.60833,39.12422,old
RIQAN_587E286N_S_KIRM,28.65133,58.73846,old
ABSHIN_635E352N_S_KHUR,35.24882,63.528,old
MANBIJ_379E365N_S_AQUR,36.54651,37.98957,old
بدش,null,null,null
ZARANJ_616E307N_S_SIJI,30.7594,61.61613,old
DABIL_446E401N_S_RIHA,40.16468,44.68562,old
TARNUT_308E304N_S_EGYP,30.40094,30.81078,old
ZAYTUN_503E305N_S_FARI,30.51616,50.39397,old
KHANIQIN_454E343N_S_IRAQ,34.34844,45.44708,old
سيمور,null,null,null
GHARDAMAN_603E418N_S_TRAN,41.88381,60.37258,old
كرج ابى دلف,null,null,null
كفر سلام,null,null,null
KHAKISAR_596E360N_S_KHUR,36.08,59.66585,old
بدا یعقوب,null,null,null
كهن روذ,null,null,null
KATH_607E417N_S_TRAN,41.72062,60.70385,old
HAJIR_417E259N_S_JAZI,25.9691,41.75129,old
NABULUS_352E322N_S_SHAM,32.22047,35.24238,old
AMID_402E379N_S_AQUR,37.9151,40.21323,old
ZUBAYDIYYA_469E344N_S_JIBA,34.43457,46.93427,old
الحارله,null,null,null
قرية الحطب,null,null,null
HASANIYYA_427E371N_S_AQUR,37.11078,42.72248,old
قلرى,null,null,null
RIBATNASRAK_629E383N_S_KHUR,38.31229,62.99639,old
GHAMRA_408E218N_S_JAZI,21.89675,40.84007,old
خرندة,null,null,null
بومهان,null,null,null
NUBANDAJAN_515E301N_S_FARI,30.12743,51.55235,old
QUTAYYIFA_366E337N_S_SHAM,33.74546,36.60247,old
MURSIYA_011W379N_S_ANDA,37.99945,-1.11443,old
جويم ابى احمد,null,null,null
برك,null,null,null
HARURI_623E312N_S_SIJI,31.2857,62.39332,old
QAFSA_088E344N_S_MAGH,34.40681,8.82032,old
رباط علياباذ؟؟؟ پانویس,null,null,null
QASRRIH_591E360N_S_KHUR,36.03203,59.129,old
KARDARANKHAS_606E413N_S_TRAN,41.38937,60.68254,old
سرمسه,null,null,null
YAHUDIYYA_648E359N_S_KHUR,35.9347,64.83857,old
ISTAKHR_529E299N_S_FARI,29.97008,52.92548,old
رباط عبد الله,null,null,null
جهينة,null,null,null
قلعة الحسن بن علي,null,null,null
TALLAFAR_424E363N_S_AQUR,36.36312,42.49401,old
الزاب,null,null,null
KADRUWA_546E291N_S_FARI,29.16368,54.67346,old
AQABAFIQ_356E327N_S_SHAM,32.77421,35.67655,old
رباط زرودوا,null,null,null
المدائن,null,null,null
الكرسي,null,null,null
BAYDA_523E300N_S_FARI,30.03958,52.36712,old
الجب,null,null,null
خرماروذ,null,null,null
TAIF_404E212N_S_JAZI,21.21629,40.40566,old
رباطروذ,null,null,null
BAJA_092E366N_S_MAGH,36.67738,9.20563,old
BAZDA_654E390N_S_TRAN,39.03468,65.44949,old
BAHIRABADH_624E368N_S_KHUR,36.88847,62.46952,old
قرطبة,null,null,null
MAHJARA_435E176N_S_JAZI,17.60657,43.54039,old
قصدار على الساحل في طول مكران ?,null,null,null
TALAQAN_696E367N_S_KHUR,36.76021,69.62314,old
باركان,null,null,null
SUDAQANIYYA_436E348N_S_IRAQ,34.81448,43.60292,old
RUWAYTHA_392E240N_S_JAZI,24.01966,39.23589,old
وردراغ,null,null,null
QASTILIYA_082E338N_R_MAGH,33.88951,8.27517,old
WAZARMAND_597E418N_S_TRAN,41.86361,59.74298,old
DARABAJIRD_545E287N_S_FARI,28.75143,54.54591,old
KURM_536E290N_S_FARI,29.07233,53.608,old
نهر العباس,null,null,null
SALAMIYYA_370E350N_S_SHAM,35.00401,37.07106,old
RIBATSANDAH_617E412N_S_TRAN,41.23222,61.76738,old
الندامة,null,null,null
قنى غياث,null,null,null
SHABURQAN_657E366N_S_KHUR,36.65136,65.78352,old
بمولصة,null,null,null
تماجر,null,null,null
QALMAYHAN_592E371N_S_KHUR,37.12708,59.28793,old
QASRSHAMMAS_263E313N_S_BARQ,31.32418,26.37011,old
BARIMMA_435E350N_S_IRAQ,35.07982,43.57361,old
قصر مهدى,null,null,null
NABADGHIN_620E407N_S_TRAN,40.79993,62.06959,old
NUQAN_595E362N_S_KHUR,36.20578,59.59168,old
GHAZZA_344E314N_S_SHAM,31.49664,34.45664,old
DATHINA_458E138N_R_YEME,13.81354,45.89739,old
شرف الصلا,null,null,null
أمير,null,null,null
SUSA_106E358N_S_MAGH,35.81044,10.6156,old
بريدا,null,null,null
جايمن,null,null,null
بلد روب,null,null,null
MASHKA_639E274N_S_SIND,27.46467,63.94609,old
بدوخكث,null,null,null
QARINAYN_624E365N_S_KHUR,36.5754,62.44974,old
SARWAN_648E319N_S_SIJI,31.97709,64.84747,old
FAQUS_317E307N_S_EGYP,30.71061,31.79581,old
BAMAQARA_393E377N_S_AQUR,37.75537,39.3345,old
QARYABUKHARIYYIN_651E380N_S_TRAN,38.07235,65.15512,old
TUNIS_101E367N_S_MAGH,36.77071,10.17736,old
FUSTAT_312E300N_S_EGYP,30.04325,31.24964,old
RIBATBARIS_633E388N_S_KHUR,38.84034,63.35393,old
يعاث,null,null,null
HAMADHAN_485E347N_R_JIBA,34.77554,48.57908,old
NIHAWAND_483E342N_S_JIBA,34.21512,48.39263,old
RAKAH_485E344N_S_JIBA,34.42798,48.54618,old
كنكابان,null,null,null
وادی القری,null,null,null
نخشب,null,null,null
مروغان,null,null,null
KAZARUN_516E296N_S_FARI,29.60743,51.68412,old
قيسارية,null,null,null
MAZDAKHKAN_595E423N_S_TRAN,42.39769,59.5047,old
AMUL_635E390N_S_KHUR,39.06795,63.51255,old
ولا شتان,null,null,null
SIDRA_662E368N_S_KHUR,36.8377,66.21231,old
TIFLIS_448E420N_S_RIHA,42.0841,44.83734,old
YAZD_543E319N_S_FARI,31.90975,54.34286,old
جرموا,null,null,null
ARJ_392E238N_O_JAZI,23.85851,39.20944,old
الخوزية,null,null,null
أرومية,null,null,null
KIRAND_523E284N_S_FARI,28.41977,52.36569,old
NAHRSABUS_459E324N_S_IRAQ,32.49681,45.96969,old
QUMISA_518E320N_S_FARI,32.00251,51.86732,old
ساغن,null,null,null
رنیة,null,null,null
شرف ذي النمل,null,null,null
باس وجكين,null,null,null
KHANRUSHAN_520E312N_S_FARI,31.25559,52.02871,old
BARQAID_420E369N_S_AQUR,36.95274,42.07551,old
BAYKAND_640E395N_S_TRAN,39.55752,64.07172,old
SUSANQIN_500E350N_S_JIBA,35.0274,50.02954,old
SARAKHS_611E365N_S_KHUR,36.51694,61.18671,old
نفشارية,null,null,null
DASKARA_449E339N_S_IRAQ,33.94151,44.9231,old
TUBNA_053E353N_S_MAGH,35.32395,5.35573,old
المحراقة,null,null,null
تيمارستان,null,null,null
RISHAHR_502E303N_S_FARI,30.34108,50.22217,old
نهر تيري,null,null,null
ASQALAN_345E316N_S_SHAM,31.66572,34.55455,old
زيادواذ,null,null,null
KHULLAR_521E299N_S_FARI,29.98842,52.19005,old
قسطان,null,null,null
RIBATHADID_628E380N_S_KHUR,38.0492,62.80686,old
نهر دبا,null,null,null
BUZJAN_606E351N_S_KHUR,35.17917,60.61524,old
