name,lat,lng,status
الأنبار,65.94751,36.20578,old
جزيرة ابن عمر,42.19943,37.28521,old
بعلبك,36.19213,34.01251,old
بنجواى,65.43237,31.51036,old
راس الكلب,53.07601,35.37647,old
جويم ابى احمد,53.95849935348263,28.16290889764145,new
فدين,40.59626,35.4148,old
النبک,36.7322,34.02567,old
كرو,51.69552,31.79256,old
سفنجاوى,67.02922,30.58971,old
طبوس,null,null,null
الرى,51.50831,35.62754,old
طرابلس,35.85194,34.44044,old
القصر,33.05753,31.14397,old
جاه زندايا,null,null,null
سوسة,10.6156,35.81044,old
الندامة,null,null,null
باركان,null,null,null
شوروخ,63.4905466887578,40.067812818446555,new
قاووس,null,null,null
نهر العباس,null,null,null
مالايكرد,60.29878,35.4167,old
الحدادة,54.80181,36.2852,old
ازدود,34.66817,31.79837,old
النوق,null,null,null
قصر شيرين,45.62659,34.49996,old
شاوكث,null,null,null
الصلا,35.41578,27.85039,old
منبج,37.98957,36.54651,old
يعاث,null,null,null
يثرب,39.60908,24.47782,old
اوغ,69.86876,33.95277,old
القسطنطينية,null,null,null
سبداست,null,null,null
برزرة,null,null,null
دسكاخان خاس,59.93725,41.84474,old
نهر تيري,null,null,null
بصنا,48.30405,31.99567,old
الرمانة,null,null,null
الميانج,47.74052,37.40341,old
خناب,56.71727,29.85672,old
حى عبد الله,null,null,null
الدامغان,null,null,null
الفرما,32.59811,31.02282,old
تبسة,null,null,null
v,null,null,null
مکة,39.83612,21.39132,old
تبريز,46.33121,38.06387,old
كث,60.70385,41.72062,old
شاوغر,68.3157,43.25,old
جايمن,null,null,null
قفصة,8.82032,34.40681,old
بانياس,35.67787,33.2515,old
بالس,67.65738,29.64265,old
جنزة,46.38603,40.81356,old
شاواب,null,null,null
الجب,null,null,null
بلنسية,-0.41486,39.43516,old
ضبة,null,null,null
أبيورد,59.59733,37.27,old
بغرقان,61.27533,41.43986,old
الفرضة,40.78158,34.679,old
قرية جرا,null,null,null
دارقان,48.7573,33.44757,old
سنجار,41.89101,36.32446,old
رخشميثن,60.2021,41.64105,old
النهر,50.322546331435895,30.323486335558933,new
جرنان,39.61765,37.92941,old
أرسكن,63.44735,35.74074,old
قرية بيذ,53.18449,30.63942,old
حمام ابن عمر,44.34773,32.39084,old
البازير,49.89265,31.6409,old
كنائس الحرير,27.94768,30.91449,old
سيوه,67.85288,29.53796,old
سيمور,null,null,null
الثجة,44.17683,13.97911,old
اش وبورد,null,null,null
جوسية,36.56409,34.44699,old
شيزر,36.55938,35.25585,old
كفره,52.49957,29.50609,old
جيحون,null,null,null
بحيرآباذ,62.46952,36.88847,old
الدكان,null,null,null
الخوزية,null,null,null
الصفصاف,null,null,null
مامطير,52.74659,36.51713,old
كيرند,52.36569,28.41977,old
ودروه,50.59905781562446,35.14234121070578,new
سرى شهر,null,null,null
c,null,null,null
العمق,36.47102,36.38345,old
قامهل,71.72209,23.61826,old
مورور,-5.48272,37.14029,old
كماهنك,53.10776386195204,30.386400439570373,new
راس الدنيا,53.78841,30.00577,old
بارجمت,11.63847,33.05675,old
نورين,null,null,null
جويقان,59.88682,42.94872,old
أسداواذ,null,null,null
شروراح,null,null,null
آمل,63.51255,39.06795,old
دير بازما,null,null,null
الفحيمة,42.18317,34.23688,old
السكير,null,null,null
جبلتا,43.72814,34.62614,old
قرية الرمل,48.00303832279242,32.08486230325083,new
مذر,67.85287,35.38044,old
بم,58.34327,29.10304,old
أطرابلس,35.85194,34.44044,old
الدبوسية,66.0174,39.93282,old
كه,null,null,null
حلوان,56.22435,33.94771,old
ستوركث,68.87652,40.88768,old
صور,35.20796,33.26921,old
قسطيلية,8.27517,33.88951,old
المخلصة,null,null,null
أنقرة,null,null,null
قرية خاست,null,null,null
بريدين,null,null,null
البحيرة الحلوة,null,null,null
شرف النبک,null,null,null
الدينور,47.49055,34.60195,old
سلمية,37.07106,35.00401,old
خايسار,67.33448,32.4844,old
بيلمك,54.72705,37.88855,old
معلثايا,42.88981720198886,36.87411634481333,new
المروة,38.58647,25.71785,old
كنباية,72.56065,22.35228,old
ویلة,null,null,null
نريز,null,null,null
بستك,null,null,null
الثعلبية,43.16528,28.29472,old
جنبد,null,null,null
كاربايه,null,null,null
برديج,47.56971,40.23581,old
الناووسة,null,null,null
حماة,36.76872,35.12587,old
رويثة,39.23589,24.01966,old
قرية الملح,52.636,35.26209,old
رباط أفريغون,65.27273,37.26306,old
موش,41.48709,38.75648,old
الغور,35.48149,31.86882,old
سكة الحمام,26.77604,31.19426,old
قرطبة,null,null,null
البقيعة,37.32662,32.21167,old
داريان,52.92548,29.54062,old
نوكده,60.00916,35.63286,old
الشقور,-1.45702,35.28205,old
تيرم,49.82612,31.39156,old
دوفانة,6.62915,35.49564,old
صاهه,60.18929,36.10597,old
ذات السلاسل,null,null,null
القادسية,44.18717,31.65292,old
ترنوط,30.81078,30.40094,old
عميان,null,null,null
ازميران,null,null,null
نشوى,44.90175303054243,39.0811604462401,new
نفرة,null,null,null
الرملة,34.86436,31.92484,old
فيق,35.67655,32.77421,old
حمص,36.72425,34.73793,old
تربة,41.6403,21.25283,old
قرقيسيا,null,null,null
خوزن,null,null,null
كوفى,null,null,null
أناس,null,null,null
كوستان,null,null,null
كنجر,null,null,null
الرقة,39.05128,35.9493,old
سرخس,61.18671,36.51694,old
أرذخيوه,null,null,null
سنجاهان,50.38864,29.74023,old
البصرة,-5.88806,34.82887,old
قرية الخوارزميين,65.56778,37.69255,old
قرنة,null,null,null
قرية غرم,null,null,null
زرنج,61.61613,30.7594,old
دارزنجى,67.63175,37.84131,old
راس السكر,52.87257,29.7751,old
نوزكات,null,null,null
جوين,61.60731,31.72221,old
سفا,null,null,null
تلستانة,61.47492,37.03409,old
باجروان,48.12475,39.2256,old
جم,52.39133,27.8168,old
جب يوسف,35.52565,32.92434,old
برزند,47.85286,38.96621,old
بطن مر,39.73935,21.64499,old
بنكث,69.41991,41.22621,old
قدس,35.49123,33.12189,old
تل وان,null,null,null
يونان,null,null,null
تل فافان,41.78238,37.72559,old
مغمداش,16.22169,31.19302,old
أسفزار,62.12974,33.24402,old
شاوكرد,null,null,null
بدش,null,null,null
برك,null,null,null
رباط زرودوا,null,null,null
ضریة,null,null,null
الطاحونة,null,null,null
تفليس,44.83734,42.0841,old
نهر سابس,45.96969,32.49681,old
قومسة,51.86732,32.00251,old
نشديغن/رباط؟؟؟,null,null,null
عكبرا,44.22504,33.85526,old
كارزين,null,null,null
قصر الدرق,null,null,null
سبخة منهوسا,null,null,null
روزكان,51.96103,31.80584,old
تنس,1.37563,36.49038,old
كرج,49.54697,33.88116,old
ههههه,null,null,null
صغر,35.46845,31.03706,old
بيسكند,58.39294,36.08371,old
جهينة,null,null,null
خارزين,null,null,null
خره روذ,null,null,null
دزك,62.26752,27.36457,old
بوراب,null,null,null
السودقانية,43.60292,34.81448,old
البذان,null,null,null
بامهر,null,null,null
قلونية العوفي,38.49484,40.32189,old
السن,43.46591,35.26076,old
تيز مكران,null,null,null
حويران,null,null,null
أردبيل,48.30651,38.23604,old
سوبارة,72.95093,19.52404,old
معدن النقرة,41.52796,25.5536,old
أبرقوه,53.25737,31.15094,old
عجرود,32.38039,30.05828,old
تعاسير,null,null,null
فنزبور,null,null,null
قصر يزيد,null,null,null
السوس الأقصى,null,null,null
طابران,59.49915,36.42208,old
ميغون,null,null,null
خشت,70.53285,41.02958,old
تل حور,null,null,null
فرهاكرد,59.56978,35.782,old
اصفقة,62.20454,26.24757,old
سينيز,50.27838,29.92283,old
الرباط,-6.88943,33.99489,old
استربيان,62.80223,34.2484,old
جب الميدعان,23.31692,32.18179,old
الأبلة,47.83555,30.49692,old
رنیة,null,null,null
كركويش,null,null,null
قصر العبادى,17.29329,30.94914,old
الكنيسة,34.95381,32.7475,old
خنان,45.50578,41.39027,old
دخويذ,null,null,null
غرفة,null,null,null
رباط دهستان,54.61471,38.26671,old
كركويه,61.74272,31.26104,old
جرموا,null,null,null
أزيلة,-5.97486,35.58306,old
اسناخ,null,null,null
إيذج,49.87086,31.85548,old
حنية الروم,28.8519,30.80549,old
سمنجان,68.09011,36.22585,old
خالنجان,null,null,null
جروجرد,61.87474,37.50068,old
خيوان,44.06424,16.29079,old
أسبيجاب,69.75409,42.23062,old
كثة,54.34286,31.90975,old
اوزارمند,59.74298,41.86361,old
هفدر,56.13276,36.36629,old
جب حماد,63.20339,38.58258,old
قرية البخاريين,65.15512,38.07235,old
نزوة,57.52541,22.86309,old
رباط فيروزقند,null,null,null
قنطرة النعمان,47.65232,34.46868,old
السيرجان,55.74854,29.46102,old
الريدة,44.0447,15.83194,old
رباط الاوقل,null,null,null
الفرات,38.38504,35.81449,old
إصطخر,52.92548,29.97008,old
اللجون,35.27017,32.60823,old
بردر,null,null,null
سراة,null,null,null
كيس,null,null,null
الحديثة,43.39249,36.02054,old
لبلة,-6.66965,37.38969,old
بغيشن,null,null,null
الخان حان لنجان,null,null,null
الكرخ,44.35293,33.31703,old
مشكويه,50.77259,35.30758,old
وايخان,60.19436,42.0552,old
ملطين,38.35767,38.35806,old
الغاضرة,null,null,null
الحفیر,null,null,null
البنك,null,null,null
دوسنية,null,null,null
نشديغن,null,null,null
كفرطاب,36.61239,35.50744,old
وادی القری,null,null,null
سردوس,31.18645,30.16277,old
مالن,65.07649,36.81403,old
العونید,null,null,null
سواد مقولة,null,null,null
كاهون,55.33985,28.87915,old
جنكى,null,null,null
اوكينة,60.79678,36.34872,old
الطاق,62.12651,30.68777,old
مآب,35.73272,31.2579,old
خاس,70.53285,41.02958,old
الصليق,null,null,null
شغب,null,null,null
دره,null,null,null
خوسكان,52.48426,30.5027,old
مدین,null,null,null
صفر,41.68929,20.85351,old
مراغة,46.24758,37.34276,old
آستانة,null,null,null
شبام,48.57208,15.92483,old
أخسيكت,null,null,null
جوى سليمان,58.18338,28.12851,old
خواذان,51.50809,30.24443,old
قرماسين,47.09845,34.32388,old
رباط,-6.88943,33.99489,old
إصطخران,52.237752348875844,31.03864007761809,new
قصر الشماس,26.37011,31.32418,old
تونس,10.17736,36.77071,old
يحيى اباذ,null,null,null
الحجر,46.73212,24.64352,old
رباط جكربند,62.5548855123163,40.34327230505579,new
ابارست,null,null,null
كندر,58.12875,35.12055,old
كنكابان,null,null,null
رباط ماش,61.49617,41.35412,old
رباط ميانه,62.7655,34.53751,old
رباط علي,54.51366,37.22611,old
الأسراب,63.76323,35.81599,old
بند,62.05375,26.0929,old
