geometry,name,cenroid,centerLat,centerLon
"POLYGON ((31.75747563066987 48.64368117327617, 31.75751655687557 48.64359197914888, 31.7575485434571 48.64349920304605, 31.75757128236621 48.64340373845225, 31.75758455461477 48.64330650474373, 31.75758823238378 48.64320843833423, 31.7575822802543 48.6431104836569, 31.7575667555486 48.64301358406883, 31.75754180777808 48.64291867276602, 31.7575076772034 48.6428266637962, 31.75746469252066 48.64273844325604, 31.75741326769586 48.64265486075758, 31.75735389797816 48.64257672124596, 31.7572871551304 48.6425047772474, 31.7572136819227 48.64243972162193, 31.7571341859422 48.64238218089078, 31.75704943277866 48.64233270920267, 31.75696023865137 48.64229178299698, 31.75686746254853 48.64225979641544, 31.75677199795474 48.64223705750633, 31.75667476424621 48.64222378525777, 31.75657669783672 48.64222010748876, 31.75647874315939 48.64222605961825, 31.75638184357132 48.64224158432395, 31.75628693226851 48.64226653209447, 31.75619492329869 48.64230066266914, 31.75610670275853 48.64234364735188, 31.75602312026006 48.64239507217668, 31.75594498074845 48.64245444189439, 31.75587303674989 48.64252118474214, 31.75580798112442 48.64259465794984, 31.75575044039327 48.64267415393034, 31.75570096870516 48.64275890709389, 31.62058172295507 48.90276083575533, 31.62054079674937 48.90285002988262, 31.62050881016784 48.90294280598545, 31.62048607125873 48.90303827057925, 31.62047279901017 48.90313550428777, 31.62046912124116 48.90323357069727, 31.62047507337064 48.9033315253746, 31.62049059807634 48.90342842496267, 31.62051554584686 48.90352333626548, 31.62054967642154 48.9036153452353, 31.62059266110428 48.90370356577546, 31.62064408592908 48.90378714827392, 31.62070345564678 48.90386528778554, 31.62077019849454 48.90393723178411, 31.62084367170224 48.90400228740958, 31.62092316768274 48.90405982814072, 31.62100792084628 48.90410929982883, 31.62109711497357 48.90415022603452, 31.62118989107641 48.90418221261606, 31.6212853556702 48.90420495152517, 31.62138258937873 48.90421822377373, 31.62148065578822 48.90422190154274, 31.62157861046554 48.90421594941326, 31.62167551005362 48.90420042470755, 31.62177042135643 48.90417547693703, 31.62186243032625 48.90414134636236, 31.62195065086641 48.90409836167962, 31.62203423336488 48.90404693685482, 31.62211237287649 48.90398756713711, 31.62218431687505 48.90392082428936, 31.62224937250052 48.90384735108166, 31.62230691323166 48.90376785510116, 31.62235638491978 48.90368310193762, 31.75747563066987 48.64368117327617))","عسكر,Khuzistan",POINT (31.68902867681247 48.77322100451575),31.689028676812473,48.77322100451575
"POLYGON ((34.34414763550984 48.6274190012923, 34.34406661678752 48.62736362518474, 34.34398056038479 48.62731645695175, 34.34389029507184 48.6272779508492, 34.34379669015298 48.6272484777119, 34.34370064709476 48.62722832138228, 34.34360309084433 48.62721767597681, 34.34350496092171 48.62721664401657, 34.3434072023717 48.62722523543989, 34.34331075666257 48.62724336750668, 34.34321655261923 48.62727086559521, 34.3431254974781 48.62730746488388, 34.34303846814998 48.6273528129015, 34.34295630277487 48.62740647292189, 34.34287979265024 48.62746792816972, 34.34280967461044 48.62753658679736, 34.34274662393049 48.62761178758469, 34.34269124782293 48.62769280630701, 34.34264407958995 48.62777886270975, 34.34260557348739 48.6278691280227, 34.34257610035009 48.62796273294155, 34.34255594402048 48.62805877599977, 34.342545298615 48.6281563322502, 34.34254426665476 48.62825446217282, 34.34255285807809 48.62835222072283, 34.34257099014487 48.62844866643196, 34.34259848823341 48.62854287047531, 34.34263508752207 48.62863392561643, 34.34268043553969 48.62872095494455, 34.34273409556008 48.62880312031967, 34.34279555080791 48.62887963044429, 34.34286420943555 48.6289497484841, 34.34293941022288 48.62901279916404, 34.6453193288474 48.85824077746191, 34.64540034756972 48.85829615356947, 34.64548640397246 48.85834332180246, 34.6455766692854 48.85838182790501, 34.64567027420426 48.85841130104231, 34.64576631726248 48.85843145737193, 34.64586387351291 48.8584421027774, 34.64596200343553 48.85844313473764, 34.64605976198554 48.85843454331432, 34.64615620769467 48.85841641124753, 34.64625041173802 48.858388913159, 34.64634146687914 48.85835231387033, 34.64642849620726 48.85830696585271, 34.64651066158238 48.85825330583232, 34.646587171707 48.85819185058449, 34.64665728974681 48.85812319195685, 34.64672034042675 48.85804799116952, 34.64677571653431 48.8579669724472, 34.6468228847673 48.85788091604446, 34.64686139086985 48.85779065073152, 34.64689086400715 48.85769704581266, 34.64691102033677 48.85760100275444, 34.64692166574224 48.85750344650401, 34.64692269770248 48.85740531658139, 34.64691410627916 48.85730755803138, 34.64689597421237 48.85721111232225, 34.64686847612384 48.8571169082789, 34.64683187683517 48.85702585313778, 34.64678652881755 48.85693882380966, 34.64673286879716 48.85685665843454, 34.64667141354933 48.85678014830992, 34.64660275492169 48.85671003027011, 34.64652755413436 48.85664697959017, 34.34414763550984 48.6274190012923))","طاق سعيد,Jibal",POINT (34.49473348217863 48.7428298893771),34.49473348217863,48.7428298893771
"POLYGON ((25.08323107345772 41.27998135769042, 25.08326709108629 41.27989007090558, 25.08329398761053 41.27979569334659, 25.08331150400221 41.27969913392096, 25.0833194715689 41.27960132254874, 25.08331781357859 41.2795032012069, 25.08330654599862 41.27940571485762, 25.08328577734195 41.27930980234771, 25.0832557076221 41.2792163873671, 25.0832166264269 41.2791263695531, 25.08316891012963 41.27904061582647, 25.08311301826432 41.27895995204248, 25.08304948910018 41.27888515503746, 25.0829789344578 41.27881694514746, 25.08290203381694 41.27875597927101, 25.08281952777282 41.27870284454283, 25.08273221090374 41.27865805267939, 25.08264092411889 41.27862203505082, 25.08254654655991 41.27859513852658, 25.08244998713428 41.2785776221349, 25.08235217576206 41.2785696545682, 25.08225405442022 41.27857131255852, 25.08215656807094 41.27858258013849, 25.08206065556103 41.27860334879516, 25.08196724058041 41.27863341851501, 25.08187722276642 41.27867249971021, 25.08179146903979 41.27872021600748, 25.0817108052558 41.27877610787279, 25.08163600825078 41.27883963703692, 25.08156779836078 41.27891019167931, 25.08150683248433 41.27898709232017, 25.08145369775615 41.27906959836429, 25.0814089058927 41.27915691523337, 24.97641517664453 41.51121212579089, 24.97637915901596 41.51130341257574, 24.97635226249172 41.51139779013472, 24.97633474610004 41.51149434956035, 24.97632677853334 41.51159216093258, 24.97632843652366 41.51169028227442, 24.97633970410363 41.5117877686237, 24.9763604727603 41.5118836811336, 24.97639054248015 41.51197709611422, 24.97642962367535 41.51206711392822, 24.97647733997262 41.51215286765485, 24.97653323183793 41.51223353143884, 24.97659676100207 41.51230832844386, 24.97666731564445 41.51237653833385, 24.97674421628531 41.5124375042103, 24.97682672232943 41.51249063893849, 24.9769140391985 41.51253543080193, 24.97700532598335 41.51257144843049, 24.97709970354234 41.51259834495473, 24.97719626296796 41.51261586134642, 24.97729407434019 41.51262382891311, 24.97739219568203 41.5126221709228, 24.97748968203131 41.51261090334282, 24.97758559454121 41.51259013468616, 24.97767900952183 41.5125600649663, 24.97776902733583 41.5125209837711, 24.97785478106246 41.51247326747384, 24.97793544484645 41.51241737560853, 24.97801024185147 41.51235384644439, 24.97807845174147 41.51228329180201, 24.97813941761792 41.51220639116114, 24.9781925523461 41.51212388511703, 24.97823734420954 41.51203656824795, 25.08323107345772 41.27998135769042))","مغيثة,Jazirat al-Arab,Yemen",POINT (25.02982312505111 41.39559674174065),25.029823125051113,41.395596741740654
"POLYGON ((34.06474347803938 47.11376388031175, 34.06464777117809 47.11378557693266, 34.06455465181224 47.11381654999127, 34.06446501673223 47.11385650120009, 34.06437972917286 47.11390504580713, 34.06429961049997 47.1139617163013, 34.06422543230016 47.11402596691475, 34.06415790895005 47.11409717887895, 34.06409769073642 47.11417466638377, 34.06404535759358 47.11425768318217, 34.06400141351831 47.114345429777, 34.06396628171606 47.11443706112058, 34.06394030052531 47.11453169475298, 34.06392372015912 47.11462841930061, 34.06391670029549 47.11472630325317, 34.06391930853953 47.11482440393471, 34.06393151977244 47.11492177658204, 34.06395321639335 47.11501748344332, 34.06398418945196 47.11511060280917, 34.06402414066078 47.11520023788918, 34.06407268526782 47.11528552544855, 34.06412935576198 47.11536564412145, 34.06419360637543 47.11543982232126, 34.06426481833964 47.11550734567136, 34.06434230584446 47.11556756388499, 34.06442532264285 47.11561989702783, 34.06451306923768 47.11566384110311, 34.06460470058126 47.11569897290535, 34.06469933421367 47.1157249540961, 34.0647960587613 47.11574153446229, 34.06489394271386 47.11574855432593, 34.0649920433954 47.11574594608188, 34.06508941604272 47.11573373484897, 34.56266385004551 47.02835169573712, 34.56275955690679 47.02832999911621, 34.56285267627264 47.0282990260576, 34.56294231135266 47.02825907484878, 34.56302759891202 47.02821053024174, 34.56310771758492 47.02815385974758, 34.56318189578473 47.02808960913413, 34.56324941913483 47.02801839716992, 34.56330963734847 47.02794090966511, 34.56336197049131 47.02785789286671, 34.56340591456658 47.02777014627188, 34.56344104636882 47.0276785149283, 34.56346702755958 47.02758388129589, 34.56348360792576 47.02748715674826, 34.5634906277894 47.0273892727957, 34.56348801954535 47.02729117211416, 34.56347580831245 47.02719379946684, 34.56345411169153 47.02709809260556, 34.56342313863293 47.02700497323971, 34.56338318742411 47.02691533815969, 34.56333464281707 47.02683005060032, 34.5632779723229 47.02674993192743, 34.56321372170945 47.02667575372762, 34.56314250974525 47.02660823037751, 34.56306502224043 47.02654801216388, 34.56298200544203 47.02649567902104, 34.5628942588472 47.02645173494577, 34.56280262750362 47.02641660314352, 34.56270799387121 47.02639062195277, 34.56261126932359 47.02637404158659, 34.56251338537103 47.02636702172295, 34.56241528468949 47.02636962996699, 34.56231791204216 47.0263818411999, 34.06474347803938 47.11376388031175))","قصر عمرو,Jibal",POINT (34.31370366404244 47.07105778802443),34.31370366404244,47.071057788024426
"POLYGON ((34.30743539764241 47.38461076750322, 34.30733865299317 47.38462723017308, 34.30724398781967 47.38465309620454, 34.30715231379931 47.3846881164936, 34.30706451380299 47.3847319537757, 34.30698143339269 47.38478418587387, 34.30690387267816 47.38484430976445, 34.3068325786115 47.38491174642149, 34.30676823779353 47.38498584639315, 34.3067114698615 47.38506589605616, 34.30666282152163 47.38515112448853, 34.30662276128404 47.38524071089386, 34.3065916749507 47.38533379250609, 34.3065698619 47.38542947289841, 34.30655753220355 47.38552683061634, 34.30655480460305 47.38562492805184, 34.3065617053668 47.38572282047297, 34.30657816803666 47.38581956512221, 34.30660403406812 47.3859142302957, 34.30663905435718 47.38600590431607, 34.30668289163928 47.38609370431239, 34.30673512373745 47.38617678472269, 34.30679524762802 47.38625434543722, 34.30686268428507 47.38632563950388, 34.30693678425673 47.38638998032185, 34.30701683391974 47.38644674825388, 34.30710206235211 47.38649539659374, 34.30719164875744 47.38653545683134, 34.30728473036967 47.38656654316468, 34.30738041076199 47.38658835621538, 34.30747776847992 47.38660068591183, 34.30757586591542 47.38660341351233, 34.30767375833655 47.38659651274858, 34.48491851141191 47.36532078139525, 34.48501525606115 47.36530431872539, 34.48510992123465 47.36527845269392, 34.48520159525501 47.36524343240487, 34.48528939525133 47.36519959512277, 34.48537247566163 47.3651473630246, 34.48545003637616 47.36508723913402, 34.48552133044282 47.36501980247697, 34.48558567126079 47.36494570250532, 34.48564243919282 47.3648656528423, 34.48569108753269 47.36478042440994, 34.48573114777028 47.36469083800461, 34.48576223410362 47.36459775639238, 34.48578404715432 47.36450207600006, 34.48579637685077 47.36440471828212, 34.48579910445127 47.36430662084663, 34.48579220368752 47.3642087284255, 34.48577574101766 47.36411198377625, 34.4857498749862 47.36401731860276, 34.48571485469714 47.36392564458239, 34.48567101741504 47.36383784458608, 34.48561878531687 47.36375476417577, 34.4855586614263 47.36367720346125, 34.48549122476925 47.36360590939459, 34.48541712479759 47.36354156857661, 34.48533707513458 47.36348480064458, 34.48525184670221 47.36343615230472, 34.48516226029688 47.36339609206713, 34.48506917868465 47.36336500573379, 34.48497349829233 47.36334319268309, 34.4848761405744 47.36333086298664, 34.4847780431389 47.36332813538614, 34.48468015071777 47.36333503614988, 34.30743539764241 47.38461076750322))","جبل بيستون,Jibal",POINT (34.39617695452716 47.37496577444922),34.39617695452716,47.37496577444922
"POLYGON ((39.139172375734 47.58009435693635, 39.13910878664318 47.58001961087168, 39.1390381773557 47.57995145755057, 39.13896122787761 47.57989055332678, 39.13887867927443 47.57983748474125, 39.13879132653435 47.5797927628735, 39.13870001091199 47.57975681841955, 39.13860561182673 47.57972999754413, 39.13850903839336 47.57971255854696, 39.13841122066683 47.57970466937508, 39.13831310068533 47.57970640600556, 39.13821562339791 47.57971775171368, 39.13811972756414 47.57973859723408, 39.13802633671332 47.57976874181299, 39.13793635025038 47.57980789514165, 39.13785063479418 47.57985568015209, 39.13777001583139 47.57991163664855, 39.13769526976672 47.57997522573937, 39.13762711644561 47.58004583502684, 39.13756621222182 47.58012278450494, 39.1375131436363 47.58020533310812, 39.13746842176855 47.5802926858482, 39.13743247731459 47.58038400147056, 39.13740565643918 47.58047840055581, 39.137388217442 47.58057497398919, 39.13738032827013 47.58067279171571, 39.13738206490061 47.58077091169721, 39.13739341060872 47.58086838898463, 39.13741425612912 47.58096428481841, 39.13744440070803 47.58105767566923, 39.13748355403669 47.58114766213216, 39.13753133904714 47.58123337758837, 39.13758729554359 47.58131399655115, 39.39576308294552 47.9168469862055, 39.39582667203634 47.91692173227017, 39.39589728132382 47.91698988559128, 39.39597423080191 47.91705078981507, 39.39605677940509 47.91710385840059, 39.39614413214517 47.91714858026835, 39.39623544776753 47.9171845247223, 39.39632984685279 47.91721134559771, 39.39642642028616 47.91722878459489, 39.39652423801269 47.91723667376677, 39.39662235799419 47.91723493713629, 39.39671983528161 47.91722359142817, 39.39681573111538 47.91720274590777, 39.3969091219662 47.91717260132886, 39.39699910842914 47.9171334480002, 39.39708482388534 47.91708566298976, 39.39716544284813 47.9170297064933, 39.3972401889128 47.91696611740248, 39.39730834223391 47.916895508115, 39.3973692464577 47.91681855863691, 39.39742231504322 47.91673601003373, 39.39746703691097 47.91664865729365, 39.39750298136493 47.91655734167129, 39.39752980224034 47.91646294258604, 39.39754724123752 47.91636636915266, 39.39755513040939 47.91626855142614, 39.39755339377891 47.91617043144463, 39.3975420480708 47.91607295415722, 39.3975212025504 47.91597705832344, 39.39749105797149 47.91588366747262, 39.39745190464283 47.91579368100969, 39.39740411963238 47.91570796555348, 39.39734816313593 47.9156273465907, 39.139172375734 47.58009435693635))","تلخاب,Rihab",POINT (39.26746772933977 47.7484706715709),39.26746772933977,47.7484706715709
"POLYGON ((31.9042493634222 48.5831609944838, 31.90415165338256 48.58317012108277, 31.90405530840659 48.58318878099333, 31.90396125634909 48.58321679451035, 31.90387040298279 48.58325389184835, 31.90378362327526 48.58329971573968, 31.90370175296253 48.58335382487522, 31.90362558050046 48.58341569815441, 31.9035558394715 48.58348473970376, 31.9034932015199 48.58356028461539, 31.90343826988336 48.58364160535053, 31.90339157358357 48.58372791874602, 31.90335356233142 48.58381839355669, 31.90332460219606 48.58391215846066, 31.90330497207941 48.58400831045063, 31.90329486103024 48.58410592353039, 31.90329436642347 48.58420405763262, 31.90330349302243 48.58430176767226, 31.90332215293299 48.58439811264822, 31.90335016645001 48.58449216470572, 31.90338726378801 48.58458301807202, 31.90343308767934 48.58466979777955, 31.90348719681488 48.58475166809229, 31.90354907009407 48.58482784055435, 31.90361811164342 48.58489758158331, 31.90369365655506 48.58496021953491, 31.90377497729019 48.58501515117145, 31.90386129068568 48.58506184747124, 31.90395176549636 48.58509985872339, 31.90404553040032 48.58512881885876, 31.90414168239029 48.5851484489754, 31.90423929547005 48.58515856002457, 31.90433742957228 48.58515905463135, 32.14299746969099 48.57463991638755, 32.14309517973063 48.57463078978859, 32.14319152470659 48.57461212987802, 32.14328557676409 48.574584116361, 32.1433764301304 48.574547019023, 32.14346320983793 48.57450119513167, 32.14354508015066 48.57444708599613, 32.14362125261272 48.57438521271694, 32.14369099364168 48.5743161711676, 32.14375363159328 48.57424062625596, 32.14380856322983 48.57415930552082, 32.14385525952962 48.57407299212533, 32.14389327078176 48.57398251731466, 32.14392223091713 48.5738887524107, 32.14394186103377 48.57379260042072, 32.14395197208295 48.57369498734096, 32.14395246668972 48.57359685323873, 32.14394334009076 48.57349914319909, 32.14392468018019 48.57340279822313, 32.14389666666317 48.57330874616563, 32.14385956932517 48.57321789279933, 32.14381374543385 48.5731311130918, 32.14375963629831 48.57304924277906, 32.14369776301911 48.572973070317, 32.14362872146977 48.57290332928805, 32.14355317655813 48.57284069133644, 32.14347185582299 48.5727857596999, 32.1433855424275 48.57273906340011, 32.14329506761683 48.57270105214796, 32.14320130271287 48.5726720920126, 32.1431051507229 48.57265246189595, 32.14300753764314 48.57264235084678, 32.14290940354091 48.57264185624, 31.9042493634222 48.5831609944838))","قرية الرمل,Khuzistan",POINT (32.0236234165566 48.57890045543568),32.0236234165566,48.57890045543568
"POLYGON ((41.23490591641503 60.02517288245841, 41.23481037972135 60.02515044840359, 41.23471310414106 60.02513748660838, 41.23461502649118 60.02513412190196, 41.23451709131309 60.0251403866883, 41.23442024177609 60.02515622063407, 41.23432541059417 60.02518147124972, 41.23423351104344 60.02521589535802, 41.23414542816683 60.025259161436, 41.23406201025058 60.02531085280766, 41.23398406065483 60.02537047165684, 41.23391233007678 60.02543744382142, 41.23384750932114 60.02551112432287, 41.2337902226472 60.02559080357766, 41.23374102175696 60.02567571423103, 41.23370038048187 60.02576503854695, 41.23366869021964 60.02585791628344, 41.23364625616481 60.02595345297712, 41.2336332943696 60.02605072855741, 41.23362992966319 60.0261488062073, 41.23363619444952 60.02624674138539, 41.2336520283953 60.02634359092238, 41.23367727901095 60.02643842210431, 41.23371170311925 60.02653032165503, 41.23375496919722 60.02661840453164, 41.23380666056888 60.02670182244789, 41.23386627941806 60.02677977204365, 41.23393325158265 60.02685150262169, 41.23400693208409 60.02691632337733, 41.23408661133889 60.02697361005127, 41.23417152199225 60.02702281094152, 41.23426084630817 60.0270634522166, 41.23435372404467 60.02709514247884, 42.00110472241135 60.24735361259909, 42.00120025910503 60.24737604665392, 42.00129753468531 60.24738900844913, 42.0013956123352 60.24739237315554, 42.00149354751329 60.24738610836921, 42.00159039705029 60.24737027442343, 42.00168522823221 60.24734502380778, 42.00177712778294 60.24731059969948, 42.00186521065955 60.24726733362151, 42.0019486285758 60.24721564224985, 42.00202657817155 60.24715602340067, 42.00209830874959 60.24708905123608, 42.00216312950523 60.24701537073464, 42.00222041617918 60.24693569147984, 42.00226961706942 60.24685078082648, 42.00231025834451 60.24676145651055, 42.00234194860674 60.24666857877406, 42.00236438266157 60.24657304208039, 42.00237734445678 60.2464757665001, 42.00238070916319 60.24637768885021, 42.00237444437685 60.24627975367212, 42.00235861043108 60.24618290413513, 42.00233335981543 60.2460880729532, 42.00229893570713 60.24599617340247, 42.00225566962916 60.24590809052587, 42.0022039782575 60.24582467260961, 42.00214435940832 60.24574672301386, 42.00207738724373 60.24567499243582, 42.00200370674229 60.24561017168018, 42.00192402748749 60.24555288500623, 42.00183911683413 60.24550368411599, 42.0017497925182 60.2454630428409, 42.00165691478171 60.24543135257867, 41.23490591641503 60.02517288245841))","رخشميثن,Khurasan,Sijistan,Transoxiana",POINT (41.61800531941319 60.13626324752875),41.61800531941319,60.13626324752875
"POLYGON ((31.62670814637827 34.80361452739837, 31.62662540214485 34.80366729043931, 31.62654822802991 34.80372790976494, 31.62647736726238 34.803795801578, 31.62641350227018 34.80387031204322, 31.6263572481081 34.80395072358408, 31.62630914653446 34.80403626179349, 31.62626966079373 34.80412610289174, 31.62623917115517 34.80421938165994, 31.62621797125066 34.80431519977255, 31.62620626524688 34.80441263444877, 31.62620416587904 34.80451074733941, 31.6262116933652 34.80460859356371, 31.62622877521155 34.80470523080901, 31.62625524691057 34.80479972840584, 31.62629085352534 34.80489117629067, 31.62633525214469 34.80497869377039, 31.62638801518564 34.80506143800382, 31.62644863451127 34.80513861211875, 31.62651652632433 34.80520947288628, 31.62659103678954 34.80527333787849, 31.62667144833041 34.80532959204057, 31.62675698653982 34.8053776936142, 31.62684682763807 34.80541717935493, 31.62694010640626 34.80544766899349, 31.62703592451888 34.805468868898, 31.6271333591951 34.80548057490179, 31.62723147208574 34.80548267426963, 31.62732931831003 34.80547514678347, 31.62742595555534 34.80545806493712, 31.62752045315217 34.80543159323809, 31.627611901037 34.80539598662332, 31.62769941851672 34.80535158800397, 31.96258228804978 34.61424711120124, 31.9626650322832 34.61419434816029, 31.96274220639814 34.61413372883466, 31.96281306716567 34.61406583702161, 31.96287693215787 34.61399132655639, 31.96293318631995 34.61391091501552, 31.96298128789359 34.61382537680611, 31.96302077363432 34.61373553570786, 31.96305126327288 34.61364225693966, 31.96307246317739 34.61354643882706, 31.96308416918117 34.61344900415083, 31.96308626854901 34.61335089126019, 31.96307874106285 34.6132530450359, 31.9630616592165 34.61315640779059, 31.96303518751748 34.61306191019376, 31.96299958090271 34.61297046230893, 31.96295518228336 34.61288294482922, 31.96290241924241 34.61280020059579, 31.96284179991678 34.61272302648085, 31.96277390810372 34.61265216571332, 31.96269939763851 34.61258830072111, 31.96261898609765 34.61253204655903, 31.96253344788823 34.61248394498541, 31.96244360678998 34.61244445924467, 31.96235032802179 34.61241396960611, 31.96225450990918 34.6123927697016, 31.96215707523295 34.61238106369782, 31.96205896234231 34.61237896432998, 31.96196111611802 34.61238649181613, 31.96186447887271 34.61240357366248, 31.96176998127588 34.61243004536151, 31.96167853339105 34.61246565197629, 31.96159101591133 34.61251005059563, 31.62670814637827 34.80361452739837))","يافة,Sham",POINT (31.79464521721402 34.70893081929979),31.79464521721402,34.70893081929979
"POLYGON ((29.77810915285941 43.37282100246355, 29.77811786948908 43.37272325499799, 29.77811696321874 43.37262512383409, 29.77810644277628 43.37252755402859, 29.7780864094793 43.37243148523205, 29.77805705625942 43.37233784263951, 29.77801866580418 43.37224752808032, 29.77797160783465 43.37216141133305, 29.77791633554481 43.37208032174907, 29.77785338123701 43.37200504026538, 29.77778335119567 43.37193629188384, 29.77770691984835 43.37187473868893, 29.77762482327072 43.37182097347158, 29.77753785209769 43.37177551402021, 29.77744684390921 43.37173879813421, 29.77735267516389 43.3717111794076, 29.77725625275821 43.37169292382384, 29.77715850529265 43.37168420719418, 29.77706037412874 43.37168511346452, 29.77696280432324 43.37169563390698, 29.7768667355267 43.37171566720395, 29.77677309293416 43.37174502042384, 29.77668277837497 43.37178341087908, 29.7765966616277 43.37183046884861, 29.77651557204372 43.37188574113846, 29.77644029056004 43.37194869544625, 29.77637154217849 43.37201872548759, 29.77630998898359 43.37209515683491, 29.77625622376624 43.37217725341254, 29.77621076431487 43.37226422458556, 29.77617404842886 43.37235523277404, 29.77614642970226 43.37244940151937, 29.7761281741185 43.37254582392505, 29.71568599525676 43.80766213797808, 29.7156772786271 43.80775988544364, 29.71567818489743 43.80785801660754, 29.7156887053399 43.80795558641304, 29.71570873863687 43.80805165520958, 29.71573809185675 43.80814529780212, 29.71577648231199 43.80823561236132, 29.71582354028153 43.80832172910858, 29.71587881257137 43.80840281869256, 29.71594176687916 43.80847810017625, 29.71601179692051 43.80854684855779, 29.71608822826783 43.8086084017527, 29.71617032484546 43.80866216697005, 29.71625729601848 43.80870762642142, 29.71634830420696 43.80874434230742, 29.71644247295229 43.80877196103403, 29.71653889535797 43.80879021661779, 29.71663664282352 43.80879893324745, 29.71673477398743 43.80879802697712, 29.71683234379293 43.80878750653465, 29.71692841258947 43.80876747323768, 29.71702205518201 43.80873812001779, 29.7171123697412 43.80869972956255, 29.71719848648847 43.80865267159302, 29.71727957607245 43.80859739930317, 29.71735485755614 43.80853444499538, 29.71742360593768 43.80846441495404, 29.71748515913259 43.80838798360672, 29.71753892434994 43.80830588702909, 29.7175843838013 43.80821891585607, 29.71762109968731 43.80812790766759, 29.71764871841392 43.80803373892226, 29.71766697399767 43.80793731651658, 29.77810915285941 43.37282100246355))","قاع,Badiyat al-Arab",POINT (29.74689757405807 43.59024157022081),29.746897574058075,43.59024157022081
"POLYGON ((30.00203149999314 51.24648712109962, 30.002116024099 51.24643725906813, 30.00219525386445 51.24637935232481, 30.00226842626354 51.24631395854324, 30.00233483660606 51.2462417075013, 30.00239384532411 51.24616329501601, 30.00244488413149 51.24607947624247, 30.00248746149656 51.24599105840129, 30.00252116737605 51.24589889300462, 30.00254567716388 51.2458038676556, 30.00256075481742 51.2457068975003, 30.00256625513062 51.24560891641432, 30.00256212513246 51.24551086800908, 30.00254840459706 51.24541369654431, 30.0025252256607 51.24531833783436, 30.0024928115492 51.24522571023571, 30.00245147442816 51.24513670580279, 30.00240161239667 51.24505218169692, 30.00234370565335 51.24497295193147, 30.00227831187179 51.24489977953238, 30.00220606082985 51.24483336918986, 30.00212764834455 51.24477436047181, 30.00204382957102 51.24472332166444, 30.00195541172984 51.24468074429936, 30.00186324633316 51.24464703841988, 30.00176822098415 51.24462252863204, 30.00167125082885 51.2446074509785, 30.00157326974286 51.2446019506653, 30.00147522133762 51.24460608066347, 30.00137804987286 51.24461980119886, 30.0012826911629 51.24464298013523, 30.00119006356425 51.24467539424673, 30.00110105913133 51.24471673136776, 29.37427772172069 51.57414817562458, 29.37419319761483 51.57419803765607, 29.37411396784938 51.57425594439939, 29.37404079545029 51.57432133818096, 29.37397438510777 51.5743935892229, 29.37391537638971 51.57447200170819, 29.37386433758234 51.57455582048173, 29.37382176021726 51.5746442383229, 29.37378805433778 51.57473640371958, 29.37376354454994 51.5748314290686, 29.37374846689641 51.5749283992239, 29.37374296658321 51.57502638030988, 29.37374709658137 51.57512442871512, 29.37376081711677 51.57522160017989, 29.37378399605313 51.57531695888984, 29.37381641016463 51.57540958648849, 29.37385774728567 51.57549859092141, 29.37390760931715 51.57558311502728, 29.37396551606048 51.57566234479273, 29.37403090984204 51.57573551719182, 29.37410316088398 51.57580192753434, 29.37418157336927 51.57586093625239, 29.37426539214281 51.57591197505976, 29.37435380998399 51.57595455242484, 29.37444597538067 51.57598825830432, 29.37454100072968 51.57601276809216, 29.37463797088498 51.5760278457457, 29.37473595197097 51.5760333460589, 29.37483400037621 51.57602921606073, 29.37493117184097 51.57601549552534, 29.37502653055093 51.57599231658897, 29.37511915814958 51.57595990247747, 29.3752081625825 51.57591856535644, 30.00203149999314 51.24648712109962))","نيماراة,Faris",POINT (29.68815461085691 51.41031764836208),29.688154610856913,51.41031764836208
